"year","statistical_region","treatment_inlet_delivered_waste_code","input_waste_name","waste_category","treatment_outlet_delivered_waste_code","output_waste_name","waste_category_1","waste_handed_to_collectors_RS","waste_delivered_to_operators_RS","waste_sent_to_EU","waste_sent_to_non_EU"
2021,"GORENJSKA","20 02 03","Non-biodegradable Garden and Park Waste (20 02 03)","Municipal Waste","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",0,4.25,0,0
2021,"GORENJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",3.528,0,0,0
2021,"GORENJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",4.374,0,0,0
2021,"GORENJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",326.46,0,0,0
2021,"GORENJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 40","Metals from Municipal Waste (20 01 40)","Municipal Waste",6.807,0,0,0
2021,"GORENJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",0,1.86,0,0
2021,"GORIŠKA","09 01 07","Silver-Containing Photographic Films and Paper (09 01 07)","Photographic Industry Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,0.272,0,0
2021,"GORIŠKA","12 01 03","Non-Ferrous Metal Turnings (12 01 03)","Metal/Plastic Processing Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",2,0,0,0
2021,"GORIŠKA","12 01 03","Non-Ferrous Metal Turnings (12 01 03)","Metal/Plastic Processing Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,2,0,0
2021,"GORIŠKA","12 01 04","Non-Ferrous Metal Dust and Particles (12 01 04)","Metal/Plastic Processing Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",22.1,0,0,0
2021,"GORIŠKA","12 01 04","Non-Ferrous Metal Dust and Particles (12 01 04)","Metal/Plastic Processing Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,6.8,0,0
2021,"GORIŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",45.65,1029.126,0,0
2021,"GORIŠKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,353.11,12.18,0
2021,"GORIŠKA","16 01 18","Non-ferrous Metals (16 01 18)","Miscellaneous Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",2.5,0,0,0
2021,"GORIŠKA","16 02 13*","Discarded Equipment Containing Hazardous Components other than those mentioned in 16 02 09 to 16 02 12 (16 02 13*)","Miscellaneous Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",2.05,0,0,0
2021,"GORIŠKA","16 02 13*","Discarded Equipment Containing Hazardous Components other than those mentioned in 16 02 09 to 16 02 12 (16 02 13*)","Miscellaneous Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,0.618,0,0
2021,"GORIŠKA","16 02 14","Discarded Equipment Not Otherwise Specified (16 02 14)","Miscellaneous Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",10.2,0,0,0
2021,"GORIŠKA","16 02 14","Discarded Equipment Not Otherwise Specified (16 02 14)","Miscellaneous Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,6.222,0,0
2021,"GORIŠKA","16 02 16","Components Removed from Discarded Equipment (16 02 16)","Miscellaneous Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",15.2,0,0,0
2021,"GORIŠKA","16 02 16","Components Removed from Discarded Equipment (16 02 16)","Miscellaneous Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,4.3,0,0
2021,"GORIŠKA","16 03 04","Non-Hazardous Inorganic Wastes (16 03 04)","Miscellaneous Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",6.25,0,0,0
2021,"GORIŠKA","16 03 04","Non-Hazardous Inorganic Wastes (16 03 04)","Miscellaneous Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,7.181,0,0
2021,"GORIŠKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",4.79,3.321,21.769,0
2021,"GORIŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,42.56,1.391,0
2021,"GORIŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",88.707,1452.223,0,0
2021,"GORIŠKA","20 01 21*","Mercury-Containing Waste (20 01 21*)","Municipal Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,0.22,0,0
2021,"GORIŠKA","20 01 23*","Discarded Equipment Containing CFCs (20 01 23*)","Municipal Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",9.3,0,0,0
2021,"GORIŠKA","20 01 23*","Discarded Equipment Containing CFCs (20 01 23*)","Municipal Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,3.2,0,0
2021,"GORIŠKA","20 01 36","Non-Hazardous Waste Electrical Equipment (20 01 36)","Municipal Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",9.73,0,0,0
2021,"GORIŠKA","20 01 36","Non-Hazardous Waste Electrical Equipment (20 01 36)","Municipal Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,5.453,0,0
2021,"JUGOVZHODNA SLOVENIJA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste",4677.46,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,598.046,2078.505,0
2021,"JUGOVZHODNA SLOVENIJA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,581.86,3847.42,0
2021,"JUGOVZHODNA SLOVENIJA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",93.131,993.03,0,0
2021,"JUGOVZHODNA SLOVENIJA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",198.58,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste",0,145.94,0,0
2021,"JUGOVZHODNA SLOVENIJA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","07 03 03*","Organic Halogenated Solvents, Washing Liquids and Mother Liquors","Organic Chemical Waste",0,4932.64,0,0
2021,"JUGOVZHODNA SLOVENIJA","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","Waste Treatment Residues","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,89.42,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,0,22.84,0
2021,"JUGOVZHODNA SLOVENIJA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",412.818,702.415,301.674,0
2021,"JUGOVZHODNA SLOVENIJA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",0,0,2961.225,0
2021,"JUGOVZHODNA SLOVENIJA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",0,41.45,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",18.46,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","15 01 02","Plastic Packaging (15 01 02)","Packaging Waste",9.35,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",19.93,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste",6.96,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","15 01 07","Glass Packaging (15 01 07)","Packaging Waste",6.58,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","16 01 03","End-of-Life Tyres (16 01 03)","Miscellaneous Waste",55.99,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",4.16,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 02","Glass from Municipal Waste (20 01 02)","Municipal Waste",31.21,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 23*","Discarded Equipment Containing CFCs (20 01 23*)","Municipal Waste",5.88,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 35*","Hazardous Waste Electrical Equipment (20 01 35*)","Municipal Waste",2.58,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 36","Non-Hazardous Waste Electrical Equipment (20 01 36)","Municipal Waste",60.71,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",186.59,0,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 40","Metals from Municipal Waste (20 01 40)","Municipal Waste",0,59.17,0,0
2021,"JUGOVZHODNA SLOVENIJA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste",231.12,0,0,0
2021,"KOROŠKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","10 01 01","Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)","Thermal Process Waste",0,9.1,0,0
2021,"KOROŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",22.7,42.654,990.152,0
2021,"KOROŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,657.44,0,0
2021,"KOROŠKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,225.68,0,0
2021,"KOROŠKA","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",43.18,6.86,0,0
2021,"KOROŠKA","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",84.2,0,0,0
2021,"KOROŠKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,0,158.81,0
2021,"KOROŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,0,199.58,0
2021,"KOROŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",0,363.82,1073.686,0
2021,"KOROŠKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,7.8,0,0
2021,"KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues",0,1203.46,0,0
2021,"KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",0,1290.2,0,0
2021,"KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","20 01 40","Metals from Municipal Waste (20 01 40)","Municipal Waste",137.82,0,0,0
2021,"OBALNO-KRAŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,208.551,69.92,0
2021,"OBALNO-KRAŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,0,2079.411,0
2021,"OBALNO-KRAŠKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,703.407,0,0
2021,"OBALNO-KRAŠKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,74.62,0,0
2021,"OBALNO-KRAŠKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste",0,120.58,0,0
2021,"OBALNO-KRAŠKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,942.998,1.8,292.34
2021,"OBALNO-KRAŠKA","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","Waste Treatment Residues","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,0,13.5,0
2021,"OBALNO-KRAŠKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,7.56,0,0
2021,"OBALNO-KRAŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,0,421.479,0
2021,"OBALNO-KRAŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",0,260.8,233.51,0
2021,"OBALNO-KRAŠKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,65.333,0,0
2021,"OBALNO-KRAŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues",3.79,8.692,0,0
2021,"OSREDNJESLOVENSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","19 02 04*","Mixed Waste Containing Hazardous Substances (19 02 04*)","Waste Treatment Residues",0,0,5.58,0
2021,"OSREDNJESLOVENSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",0,68.74,353.5,0
2021,"OSREDNJESLOVENSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,5394.58,0,0
2021,"OSREDNJESLOVENSKA","07 05 14","Solid Wastes other than those mentioned in 07 05 13","Organic Chemical Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,6.571,0,0
2021,"OSREDNJESLOVENSKA","07 05 14","Solid Wastes other than those mentioned in 07 05 13","Organic Chemical Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,69.98,0,0
2021,"OSREDNJESLOVENSKA","10 10 08","Waste used Foundry Moulds and Cores other than those mentioned in 10 10 07 (10 10 01)","Thermal Process Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,0.15,0,0
2021,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,3276.38,23558.325,0
2021,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","19 02 04*","Mixed Waste Containing Hazardous Substances (19 02 04*)","Waste Treatment Residues",0,0,0.041,0
2021,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,11937.409,6753.721,22.04
2021,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",1219.552,76.586,0,0
2021,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","12 01 02","Iron Dust and Particles (12 01 02)","Metal/Plastic Processing Waste",0,2.71,0,0
2021,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,3455.305,127.18,0
2021,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste",0,456.62,0,0
2021,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","Waste Treatment Residues",0,33.62,0,0
2021,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",0,141.068,3187.295,0
2021,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",0,187.09,0,0
2021,"OSREDNJESLOVENSKA","15 01 05","Composite Packaging (15 01 05)","Packaging Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,908.74,0,0
2021,"OSREDNJESLOVENSKA","15 01 05","Composite Packaging (15 01 05)","Packaging Waste","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",0,0,24.87,0
2021,"OSREDNJESLOVENSKA","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,867.047,1758.97,0
2021,"OSREDNJESLOVENSKA","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,160.98,0,0
2021,"OSREDNJESLOVENSKA","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,497.979,0,0
2021,"OSREDNJESLOVENSKA","16 02 14","Discarded Equipment Not Otherwise Specified (16 02 14)","Miscellaneous Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,5.3,0,0
2021,"OSREDNJESLOVENSKA","16 03 06","Non-Hazardous Organic Wastes (16 03 06)","Miscellaneous Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,21.638,0,0
2021,"OSREDNJESLOVENSKA","16 03 06","Non-Hazardous Organic Wastes (16 03 06)","Miscellaneous Waste","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",0,34.1,0,0
2021,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","Waste Treatment Residues",0,25.636,0,0
2021,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","19 12 03","Non-Ferrous Metals from Mechanical Treatment (19 12 03)","Waste Treatment Residues",0,0.058,0,0
2021,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",0,91.02,408.59,0
2021,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)","Wood/Paper Production Waste",0,824.44,0,0
2021,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,7542.249,4084.34,0
2021,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","Waste Treatment Residues",0,0,107.98,0
2021,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","Waste Treatment Residues",0,5.3,0,0
2021,"OSREDNJESLOVENSKA","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","Waste Treatment Residues","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,4.46,0,0
2021,"OSREDNJESLOVENSKA","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",0,0,28.248,0
2021,"OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","19 02 04*","Mixed Waste Containing Hazardous Substances (19 02 04*)","Waste Treatment Residues",0,0,0.067,0
2021,"OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",0,20446.88,12359.425,718.19
2021,"OSREDNJESLOVENSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",19.65,4681.901,23678.65,0
2021,"OSREDNJESLOVENSKA","20 01 21*","Mercury-Containing Waste (20 01 21*)","Municipal Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,11.901,0,0
2021,"OSREDNJESLOVENSKA","20 01 36","Non-Hazardous Waste Electrical Equipment (20 01 36)","Municipal Waste","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",0,11.207,0,0
2021,"OSREDNJESLOVENSKA","20 01 36","Non-Hazardous Waste Electrical Equipment (20 01 36)","Municipal Waste","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",0,44.14,0,0
2021,"OSREDNJESLOVENSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","15 01 04","Metal Packaging (15 01 04)","Packaging Waste",0,11.8,0,0
2021,"OSREDNJESLOVENSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","Waste Treatment Residues",0,110.32,0,0
